Text,True Labels,Predicted labels
أن تظل على ما هي عليه ، دون تراجع,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وإن كان البعض يرى أن الليرة التركية نالت حظها من العراك السياسي ، ويذهب هذا الرأي إلى أن ثمة مضاربات من قبل بعض أصحاب المال السياسي داخليا وإقليميا,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'I-NORP', 'I-NORP', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
استهدفت سعر صرف الليرة خلال الفترة الماضية ، للتأثير سلبيا على رأي الناخب التركي ، ليكون ضد الرئيس أردوغان وحزبه ، خلال الانتخابات البرلمانية والرئاسية,"['O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'I-OCC', 'O', 'O', 'O', 'B-OCC', 'I-OCC', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O']","['O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'B-OCC', 'I-NORP', 'O', 'O', 'O', 'B-OCC', 'B-PERS', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT']"
وكان الاقتصاد وانعكاساته على حياة الناس حاضرا بقوة على مدار فترة التنافس الانتخابي ، حيث ركزت المعارضة على استمرار ارتفاع معدلات التضخم,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
ومزاحمة الأجانب للمواطنين في الحصول على فرص العمل ، والخدمات العامة ، وأعلنت صراحة عن برنامجها بشأن ترحيل الأجانب ، وخصوصا السوريين,"['O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'B-NORP']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP']"
بينما ركز أردوغان وحزب العدالة والتنمية على الإنجازات التي تحققت على مدار عقدين من الزمان ، وأخذت بزمام الاقتصاد التركي ليكون ضمن أكبر 20 اقتصادا على مستوى العالم,"['O', 'O', 'B-PERS', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O']","['O', 'O', 'B-PERS', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O']"
كما تمت الإشارة إلى تحسن بعض المؤشرات الاقتصادية مؤخرا ، مثل تراجع معدل التضخم بنهاية أبريل / نيسان الماضي إلى 43,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'I-DATE', 'O', 'B-PERCENT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'B-CARDINAL']"
6 % ، وكذلك تراجع البطالة إلى 10 % بنهاية مارس / آذار الماضي,"['O', 'I-PERCENT', 'O', 'O', 'O', 'O', 'O', 'B-PERCENT', 'I-PERCENT', 'B-DATE', 'I-DATE', 'O', 'O', 'I-DATE']","['I-PERCENT', 'I-PERCENT', 'O', 'O', 'O', 'O', 'O', 'B-PERCENT', 'I-PERCENT', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE']"
كما قدمت الحكومة التركية العديد من المزايا الاقتصادية والاجتماعية للمواطنين قبل الانتخابات ، مثل رفع الحد الأدنى لأجور العاملين بالحكومة ، وكذلك تقديم خدمة الغاز للمنازل,"['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'I-NORP', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'I-NORP', 'O', 'O', 'O', 'O', 'O', 'O']"
لجميع المواطنين ، مجانا لمدة عام ، وأعلنت عن استمرار نهجها الاقتصادي من تبني المشروعات الكبرى ، والارتقاء تكنولوجيًّا في مجالات الإنتاج المختلفة,"['O', 'B-NORP', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
واستدعى أردوغان وحزب العدالة والتنمية أداءهم الاقتصادي والاجتماعي الإيجابي ، على صعيد الأزمات الاقتصادية الخارجية مثل جائحة كورونا ، وكذلك التداعيات السلبية للحرب الروسية على أوكرانيا,"['O', 'B-PERS', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT']","['O', 'B-PERS', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'I-EVENT']"
كما استعرض الحزب جهوده في مواجهة كارثة الزلزالين عامي 2019 و2022 ، وما قدمه من خدمات للمتضررين,"['O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'B-DATE', 'I-DATE', 'I-EVENT', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'B-DATE', 'I-DATE', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O']"
تميز الاقتصاد التركي خلال الفترة الماضية بسياسة اقتصادية اعتمدت على تخفيض سعر الفائدة ، من أجل تشجيع الاستثمار ، وتقليل تكاليف الإنتاج,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وكذلك التعايش مع التضخم المرتفع من أجل تخفيض معدل البطالة ، وإلى حد ما حققت هذه السياسة الغرض منها ، حيث حافظت القطاعات الرائدة بالاقتصاد التركي على أدائها الإيجابي مثل الصادرات السلعية,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وزيادة حركة السياحة,"['O', 'O', 'O']","['O', 'O', 'O']"
وفي حالة حسم الرئيس أردوغان لجولة الإعادة المنتظرة في 28 مايو / أيار الجاري ، فسنكون أمام استمرار نفس النهج الاقتصادي,"['O', 'O', 'O', 'B-OCC', 'I-OCC', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-OCC', 'B-PERS', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O']"
وقد تكون نتائجه أفضل على مستوى انخفاض معدل التضخم ، وتحسن سعر صرف الليرة ، وتراجع معدلات البطالة,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وسوف يساعد على التحسن الإيجابي للاقتصاد التركي خلال الفترة المقبلة ، بسبب ما أعلن من اكتشافات النفط والغاز الطبيعي ، مما سيغير من معادلة تكلفة الطاقة بتركيا,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE']"
ومساعدتها على تجنب تقلبات السوق الدولية للطاقة ، وما يتبعه من مشكلات التضخم,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
أما السيناريو الثاني ، بفوز كليجدار أوغلو في جولة الإعادة ، فسوف يضع الجميع أمام المجهول ، فيما يتعلق بالسياسات الاقتصادية,"['O', 'B-OCC', 'B-ORDINAL', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-ORDINAL', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
حيث أعلنت المعارضة غير مرة رفضها لسياسة خفض سعر الفائدة ، كما يتوقع أن تكون لكليجدار أوغلو وجهة نظر أخرى في خريطة العلاقات الاقتصادية للدولة التركية,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وفوز كليجدار يضع الاقتصاد التركي أمام سيناريو مفتوح ، يحمل حالة من عدم الاستقرار على مستوى المؤسسات والسياسات الاقتصادية ، التي استقرت في تركيا منذ أكثر من عقدين من الزمن,"['B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'I-DATE', 'I-DATE', 'I-DATE']"
ولكن يحد من هذا السيناريو ، أمران ، الأول أن الشارع التركي قد يرى في فوز كليجدار أوغلو مغامرة قد تعصف بما تحقق من إنجازات,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
والثاني أنه في حالة فوزه ، ستكون هناك أزمة سياسية ، متمثلة في الأغلبية البرلمانية التي حققها تحالف ` ` الجمهور ` ` بقيادة حزب العدالة والتنمية,"['B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'I-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG']","['B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG']"
فالبرلمان لن يبدي تعاونا مع كليجدار أغلو في حالة فوزه ، مما سيعرقل أي توجهات جديدة على الصعيد الاقتصادي ، وهو ما يجعل اتجاه البلاد لانتخابات مبكرة واردا بشكل كبير,"['B-ORG', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-ORG', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
راهنت تركيا خلال العقدين الماضين على استقدام الاستثمارات الأجنبية ، العربية والغربية ، وشهدت على مدار العقد الماضي تدفق استثمارات عربية,"['O', 'B-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O']","['O', 'B-ORG', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O']"
من قبل المهاجرين العرب ، أو من قبل بعض الحكومات العربية,"['O', 'O', 'B-NORP', 'I-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-NORP', 'I-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وقد تبنى كليجدار أوغلو خطابا سلبيا تجاه استثمارات بعض الدول العربية ، وإذا ما قدر له الفوز برئاسة تركيا ، ونفذ ما صرح به,"['O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O']"
فسوف يؤثر سلبيا بشكل كبير على وجود الاستثمارات الأجنبية في تركيا ، فضلا عن إدخال البلاد في دوامة قانونية وتعويضات تتسبب في إرهاق الاقتصاد التركي,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وكذلك حرمان البلاد من وجود الاستثمارات العربية,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
وبلا شك أن استثمارات المهاجرين ، في حالة خروجها من تركيا ، سوف تساعد على تزايد معدلات البطالة ، فضلا عن تأثيرها في الترويج للصادرات السلعية والخدمية لتركيا,"['O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE']","['O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE']"
سواء في المحيط العربي أو الغربي,"['O', 'O', 'B-LOC', 'I-LOC', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']"
يستدعي البعض التجربة الاقتصادية القاسية لحزب الشعب الجمهوري ، الذي يقوده الآن المرشح الرئاسي كليجدار أوغلو ، حيث كانت الأوضاع الاقتصادية شديدة التراجع,"['O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-NORP', 'I-NORP', 'O', 'O', 'O', 'B-TIME', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-TIME', 'B-OCC', 'I-OCC', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
بغض النظر عن التداعيات السلبية التي فرضها زلزال عام 1999 على البلاد,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'O', 'O']"
فقد كان الأداء الاقتصادي لتركيا متواضعا ، وكانت البنية الأساسية لديها غير جيدة ، فضلا عن ارتفاع معدلات الفقر ، وكذلك أزمة المديونية,"['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
ولجوء تركيا المتكرر - إبان حكم حزب الشعب الجمهوري - لصندوق النقد الدولي,"['O', 'B-GPE', 'O', 'O', 'O', 'O', 'B-ORG', 'B-NORP', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG']","['O', 'B-GPE', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']"
ومما يستدعي مخاوف شركاء النشاط الاقتصادي ، في حالة فوز كليجدار أوغلو ، مستقبل القطاع المصرفي ، فقد كان إفلاس البنوك ظاهرة متكررة,"['O', 'O', 'O', 'O', 'I-NORP', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-NORP', 'I-NORP', 'I-NORP', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
قبل مجيء أردوغان وحزب العدالة والتنمية ، بينما اختفت الظاهرة منذ عام 2003,"['O', 'O', 'B-PERS', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE']","['O', 'B-EVENT', 'I-EVENT', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE']"
وإذا ما تعرض الجهاز المصرفي لمخاطر عدم الاستقرار ، فسوف يؤثر ذلك بشكل سلبي على مقدرات الاقتصاد التركي ، كما أن اللجوء لصندوق النقد الدولي في حالة فوز كليجدار أوغلو,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT']","['O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'I-EVENT']"
قد يكون مرفوضا من قبل البعض ، لما يرونه من فرض وصاية الصندوق على البلاد,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وصفت وزيرة الخزانة الأميركية جانيت يلين اليوم السبت الأزمة المتعلقة برفع سقف الدين الأميركي بأنها ` ` أكثر صعوبة ` ` من ذي قبل,"['O', 'B-OCC', 'I-OCC', 'I-OCC', 'B-PERS', 'I-PERS', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-OCC', 'I-OCC', 'I-OCC', 'B-PERS', 'I-PERS', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
لكنها لا تزال تأمل في إمكانية التوصل إلى حل لمنع حدوث أول تعثر عن سداد الدين في تاريخ الولايات المتحدة,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG']"
وقالت يلين لرويترز في مقابلة على هامش اجتماع في اليابان لمسؤولي الشؤون المالية بمجموعة السبع إنها تأمل في إطلاع الكونغرس الأميركي في غضون الأسبوعين المقبلين على الموعد المحدد لنفاد أموال الخزانة لسداد فواتير الحكومة,"['O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'B-NORP', 'I-NORP', 'I-NORP', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-ORG']","['O', 'B-PERS', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'B-NORP', 'I-NORP', 'I-NORP', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG']"
وتكررت مناشدة يلين للكونغرس الموافقة على رفع سقف الاقتراض الاتحادي البالغ 31,"['O', 'O', 'B-PERS', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MONEY']","['O', 'O', 'B-PERS', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL']"
4 تريليون دولار لمنع ` ` كارثة اقتصادية ومالية ` ` ستحدث إن تعثرت الولايات المتحدة عن سداد ديونها,"['I-MONEY', 'I-MONEY', 'I-MONEY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O']","['I-MONEY', 'I-MONEY', 'I-MONEY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O']"
وقال وزير المالية البريطاني جيريمي هانت للصحفيين إن المواجهة بين يلين والكونغرس تشكل تهديدا ` ` خطيرا للغاية ` ` للاقتصاد العالمي,"['O', 'B-OCC', 'I-OCC', 'I-OCC', 'B-PERS', 'I-PERS', 'B-NORP', 'O', 'O', 'O', 'B-PERS', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-OCC', 'I-OCC', 'I-OCC', 'B-PERS', 'I-PERS', 'B-NORP', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
وأضاف هانت على هامش اجتماعات مجموعة السبع ` ` سيكون أمرا مدمرا بكل تأكيد لو أن الناتج المحلي الإجمالي لأميركا خرج عن المسار من خلال عدم التوصل إلى اتفاق ` `,"['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
